Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI2179201|HA|B/Timor-Leste/101/2022|EPI_ISL_14991636|B,0.008591,0.008761,0.000170
EPI2235786|HA|B/Darwin/13/2022|EPI_ISL_16003444|B,0.006873,0.006946,0.000073
EPI2235796|HA|B/Timor-Leste/114/2022|EPI_ISL_16003446|B,0.012027,0.012294,0.000267
EPI2235804|HA|B/Timor-Leste/105/2022|EPI_ISL_16003447|B,0.012027,0.012320,0.000293
EPI2235852|HA|B/Timor-Leste/1/2022|EPI_ISL_16003453|B,0.008591,0.008731,0.000140
EPI2030190|HA|B/Sydney/1/2022|EPI_ISL_12579822|B,0.003436,0.003451,0.000015
EPI2284971|HA|B/Sydney/16/2022|EPI_ISL_16454678|B,0.005155,0.005179,0.000025
EPI2150600|HA|B/Victoria/1/2022|EPI_ISL_14809229|B,0.008591,0.008682,0.000091
EPI2236312|HA|B/Victoria/20/2022|EPI_ISL_16014531|B,0.006873,0.006927,0.000054
EPI2236268|HA|B/Perth/1/2022|EPI_ISL_16014506|B,0.008591,0.008778,0.000187
