Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI1917915|HA|B/Shanghai-Fengxian/1671/2021|EPI_ISL_4520733|B,0.015464,0.016030,0.000566
EPI1917875|HA|B/Hainan-Meilan/1638/2021|EPI_ISL_4520728|B,0.005155,0.005182,0.000028
EPI1917891|HA|B/Hainan-Wenchang/1779/2021|EPI_ISL_4520730|B,0.006873,0.006945,0.000072
EPI1918051|HA|B/Hunan-Suxian/1782/2021|EPI_ISL_4520750|B,0.013746,0.014115,0.000369
EPI1918011|HA|B/Hunan-Lusong/1758/2021|EPI_ISL_4520745|B,0.013746,0.014213,0.000467
EPI1918099|HA|B/Guizhou-Nanming/11818/2021|EPI_ISL_4520756|B,0.013746,0.014104,0.000358
EPI1918067|HA|B/Fujian-Cangshan/1783/2021|EPI_ISL_4520752|B,0.013746,0.014123,0.000377
EPI1918155|HA|B/Hebei-Luquan/1784/2021|EPI_ISL_4520763|B,0.015464,0.015896,0.000432
EPI1942839|HA|B/Rhode_Island/03/2021|EPI_ISL_7604016|B,0.013746,0.014146,0.000400
EPI2214508|HA|B/Baltimore/JH-001/2021|EPI_ISL_15763833|B,0.017182,0.017858,0.000676
EPI2411746|HA|B/Michigan/01/2021|EPI_ISL_16947022|B,0.012027,0.012354,0.000327
EPI1854157|HA|B/Florida/01/2021|EPI_ISL_1392896|B,0.015464,0.016007,0.000543
EPI2020589|HA|B/North_Carolina/01/2021|EPI_ISL_12109628|B,0.018900,0.019728,0.000827
EPI2319578|HA|B/Maryland/01/2021|EPI_ISL_16732428|B,0.020619,0.021432,0.000814
EPI2397521|HA|B/Maryland/01/2021|EPI_ISL_16899236|B,0.018900,0.019586,0.000686
EPI1951620|HA|B/Alaska/02/2021|EPI_ISL_8544552|B,0.013746,0.014165,0.000420
EPI2195527|HA|B/Darwin/11/2021|EPI_ISL_15427379|B,0.013746,0.014312,0.000567
EPI1927559|HA|B/Darwin/11/2021|EPI_ISL_6424991|B,0.013746,0.014146,0.000400
EPI1916406|HA|B/South_Auckland/1/2021|EPI_ISL_4197194|B,0.017182,0.017736,0.000554
