Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI806729|HA|B/Pennsylvania/47/2016|EPI_ISL_229228|B,0.001709,0.003427,0.001718
EPI807235|HA|B/South_Carolina/11/2016|EPI_ISL_229292|B,0.003419,0.005148,0.001729
EPI807519|HA|B/Florida/67/2016|EPI_ISL_229328|B,0.003419,0.005144,0.001725
EPI807805|HA|B/Pennsylvania/26/2016|EPI_ISL_229365|B,0.003419,0.005159,0.001740
EPI871784|HA|B/New_Zealand/0792/2016|EPI_ISL_240344|B,0.001709,0.003441,0.001731
EPI871923|HA|B/New_Zealand/2386/2016|EPI_ISL_240364|B,0.001709,0.003427,0.001718
EPI872205|HA|B/New_Zealand/1230/2016|EPI_ISL_240403|B,0.003419,0.005158,0.001739
EPI834926|HA|B/Perth/7/2016|EPI_ISL_233809|B,0.005128,0.006984,0.001856
EPI2053375|HA|B/Sydney/1008/2016|EPI_ISL_13046543|B,0.003419,0.005141,0.001722
EPI793124|HA|B/South_Australia/17/2016|EPI_ISL_227624|B,0.003419,0.005157,0.001739
