Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI2179201|HA|B/Timor-Leste/101/2022|EPI_ISL_14991636|B,0.006873,0.006980,0.000107
EPI2235786|HA|B/Darwin/13/2022|EPI_ISL_16003444|B,0.005155,0.005188,0.000033
EPI2235796|HA|B/Timor-Leste/114/2022|EPI_ISL_16003446|B,0.010309,0.010495,0.000186
EPI2235804|HA|B/Timor-Leste/105/2022|EPI_ISL_16003447|B,0.010309,0.010517,0.000208
EPI2235852|HA|B/Timor-Leste/1/2022|EPI_ISL_16003453|B,0.010309,0.010543,0.000234
EPI2030190|HA|B/Sydney/1/2022|EPI_ISL_12579822|B,0.005155,0.005172,0.000018
EPI2284971|HA|B/Sydney/16/2022|EPI_ISL_16454678|B,0.001718,0.001723,0.000005
EPI2150600|HA|B/Victoria/1/2022|EPI_ISL_14809229|B,0.003436,0.003444,0.000008
EPI2236312|HA|B/Victoria/20/2022|EPI_ISL_16014531|B,0.001718,0.001718,-0.000001
EPI2236268|HA|B/Perth/1/2022|EPI_ISL_16014506|B,0.006873,0.006993,0.000120
